0.0260031	-0.0244496	-0.0283397	0.0210234
-0.0080731	-0.0107588	-0.036859	0.0193035
0.0216394	-0.00466341	0.00966285	0.0253013
0.022812	0.0270424	0.0232516	0.0188057
0.0314653	0.0139956	-0.0276882	-0.0151263
-0.0231184	0.0218754	0.0191828	-0.0195842
-0.0125952	-0.00869104	0.0115001	0.00615812
0.0205028	-0.0274916	0.0128397	0.0109211
-0.0169863	-0.00561398	-0.0299397	-0.0270772
0.00412533	-0.0303158	0.0187087	0.0274311
-0.00172771	0.00767474	0.0165586	-0.0147867
0.00985056	0.0357493	0.0123345	0.0192562
-0.0103355	-0.0298692	-0.0123426	-0.00169018
0.00102433	0.0282123	-0.00442313	-0.0366436
0.0345673	-0.0260404	-0.0154253	0.0252683
0.0318129	0.0231303	-0.0295329	-0.0373969
0.0103735	-0.0142795	0.00727105	0.00783297
0.0166096	-0.00797363	0.0370494	0.0330676
-0.027395	-0.00338691	-0.0232059	-0.0363746
0.00817643	0.00247213	0.00576263	0.00694267
-0.0369727	0.0187278	0.00431109	0.0131138
-0.0196531	0.0359288	-0.0128194	0.00587917
-0.0277291	0.0350659	0.00822882	-0.0382508
0.0232505	-0.0314518	-0.0378449	0.0130854
-0.0262426	-0.0366511	-0.0344877	0.0157353
-0.00757156	-0.0341619	-0.00587139	-0.0341425
-0.0282979	0.0304132	0.00167313	-0.0127312
-0.0299017	0.0305384	0.00420603	-0.0199083
0.0381365	-0.0351829	0.0374756	-0.0273086
-0.0215357	-0.00618043	-0.0121361	0.00661203
0.000988519	-0.0241695	-0.0155025	0.0252655
0.0259209	-0.0214137	-0.0291781	0.0320288
0.0086099	0.0212795	-0.0106811	-0.0123985
-0.0155908	0.00938585	0.0324743	0.0122529
0.0105141	-0.03259	0.0323874	0.0125205
0.00185645	-0.00294369	-5.53543e-05	0.0107892
-0.0004905	-0.00695749	0.0133431	0.0309826
0.0361377	-0.00306235	0.00557353	-0.0196353
-0.0158595	0.00778339	-0.0255296	-0.0166036
0.0207419	0.0256473	0.0217174	-0.0344085
0.00204432	0.00484053	-0.0140318	-0.0305182
0.0206315	-0.0227606	0.029343	0.00692362
-0.00762627	0.0231779	-0.00426211	0.0231617
0.0299275	0.0131901	0.0119396	0.00610559
-0.0165629	-0.032767	-0.0133941	0.00859398
-0.0112777	0.0353562	0.0186265	0.0101161
0.0235217	-0.00189841	0.0207207	0.00702269
0.0320293	-0.00882784	0.0321909	-0.021887
-0.0328868	-0.0108361	0.0173619	0.00486974
0.0343454	0.0329334	0.0358288	0.00896205
0.00198702	0.031863	-0.000360416	0.0233696
-0.0316408	-0.030327	-0.0166409	-0.0203305
-0.0235264	0.0306435	-0.0153045	-0.0234728
0.0124766	0.0287102	-0.0304456	0.0234328
0.0298284	-0.0235602	-0.0161718	0.0310689
-0.0115502	0.0322111	-0.0114783	0.0305766
-0.0333136	0.032767	0.00199701	0.0276042
-0.0366882	-0.0313657	0.0238153	-0.0199762
-0.00323317	0.0245307	0.0310417	-0.0276457
-0.0333958	0.0358029	0.00115862	-0.0380183
-0.0200052	0.000672564	-0.0266348	0.0249498
0.0359741	-0.0378574	-0.0227748	0.0359338
0.0307438	-0.0238295	0.0102945	0.0323245
0.0268234	-0.0162667	0.000997975	-0.0257626
-0.0178355	0.00974714	-0.0286145	0.00987271
0.00303918	-0.0182008	0.00436798	0.00653103
-0.00953886	0.0190083	-0.0373713	0.0233406
0.0198927	-0.0354291	0.0230426	0.00254138
0.000958171	0.0169555	-0.0283725	0.0252097
0.0128204	-0.011427	-0.024587	-0.031577
0.00241592	0.0284369	0.00644603	0.00644686
-0.0352162	-0.0164226	-0.00409027	0.0330054
-0.00476682	0.00403113	-0.0335579	0.0136605
0.0330084	0.0133961	-0.03613	-0.00870541
0.03293	0.0349861	-0.0304646	0.000797065
0.016889	0.0094828	-0.00863806	-0.0160594
-0.0164881	0.0105336	0.0208105	-0.0369033
0.018233	-0.005131	0.02857	-0.0304942
0.0106996	-0.0375638	-0.0147611	0.000367498
-0.0111561	0.0379161	-0.000141562	0.00628039
0.0143596	-0.0104163	0.0260849	0.0167818
-0.0255321	0.032518	0.0231924	-0.0145768
-0.00457826	-0.0306296	0.0215315	0.0242639
0.029052	-0.0179916	-0.0275336	0.031623
0.0251633	0.0230095	0.0310608	-0.029458
-0.0129686	-0.0159711	-0.0329543	0.0170189
-0.020717	-0.0239992	-0.000697966	0.0238856
0.0300684	0.0175578	-0.00525611	0.0364601
-0.0114381	-0.00911807	0.0291749	0.0353566
0.0142686	-0.0376872	-0.00797023	0.0345538
0.0348913	0.015142	0.0342165	0.0367558
0.00677543	0.0297732	-0.0357739	0.0219924
0.0120239	-0.0373259	0.00756894	0.0321737
0.0274163	0.0295312	0.00619702	0.0307663
-0.00461989	-0.0247122	0.00353805	0.0345438
0.0324072	0.01064	0.0172684	0.00373241
-0.00776324	-0.0268884	-0.027749	-0.00101662
0.02406	0.0325149	0.00448067	0.0195703
0.0140812	0.0134296	0.00199707	-0.0320402
0.0314137	0.0282859	-0.0178075	-0.0141209
-0.00133837	-0.0171309	0.0182077	0.0263073
-0.0217216	0.00364781	-0.0298709	0.0127207
0.0344161	-0.0263555	0.0164162	-0.0194294
0.0321135	0.025119	0.0229637	0.00165383
-0.026932	-0.0211749	-0.0276869	-0.0342987
0.0291274	-0.0295881	0.0242656	0.0196816
0.0107838	-0.00361693	-0.0239883	0.0239083
-0.00520131	0.0275774	0.0314375	-0.0328881
0.00914165	0.00349964	0.0145216	0.0275014
-0.0167353	-0.00296197	-0.000435466	-0.0140381
0.0218613	0.0272748	-0.00701803	0.0117063
-0.0147174	0.031302	0.00229256	0.00596919
-0.00404862	-0.00866271	-0.015557	0.009699
-0.0209357	0.0348639	-0.0238005	-0.00234379
-0.0238842	-0.0249082	0.0130729	-0.000721768
-0.017104	-0.0238719	-0.0228101	0.0185549
0.00431442	-0.0193258	-0.0184409	-0.0236389
-0.00638243	-0.0106887	-0.025939	-0.0151501
-0.0252544	0.0319046	0.0102477	0.0167011
0.0310951	0.00977481	-0.0275799	-0.0265963
-0.0303326	-0.0101571	0.00440468	-0.0189102
-0.0285818	0.00882784	0.00615026	0.0151429
-0.000348244	0.0013293	-0.0250399	0.0337101
0.0199101	-0.00926428	-0.0263403	-0.0250505
0.0370532	0.000140288	-0.0259667	0.00759529
0.0332506	0.0148358	0.0168122	0.0299399
0.0140985	-0.036843	0.029242	0.0169958
-0.00892879	0.0114706	-0.0154017	-0.0317353
0.0190918	0.00913196	-0.0170211	0.0111963
-0.010039	0.0148053	-0.00707484	0.0232696
-0.0157339	0.00153779	0.00510481	-0.00754223
-0.0204652	0.0302198	-0.0371274	-0.000810399
0.00645809	-0.0197656	0.00136826	-0.00232369
-0.0195364	0.013401	-0.0167929	0.0113423
-0.0265704	0.0171201	0.0241502	-0.0374705
0.0177448	-0.00272172	0.0119953	0.00169156
-0.0286277	0.0220317	-0.0308413	-0.00729006
0.0224321	-0.0247156	-0.038152	0.0247518
-0.0256752	-0.013363	0.00511883	0.00711746
0.0187326	-0.0126874	0.0219943	-0.0181027
-0.0325219	0.0105412	-0.000273548	-0.0276003
0.0344048	-0.0243069	0.0364148	-0.0194902
-0.0342035	-0.0196041	-0.0140271	0.0261805
0.00164825	-0.0363402	0.0224834	0.0204127
-0.0247496	-0.0276617	-0.0256997	0.01648
-0.019869	-0.0062936	0.0373597	-0.0128553
0.0227629	-0.0219934	0.0379873	0.000653633
0.0177835	-0.00876878	-0.00582666	0.031155
0.0119673	0.0212364	-0.0268933	0.0103086
0.0357273	-0.0283076	0.00992106	-0.0209592
0.0106598	-0.0372127	0.00490738	-0.0337552
0.0198535	-0.0271394	0.0158254	0.0297123
-0.0310733	0.018739	-0.0222426	0.0324977
-0.0279071	0.00233533	0.0181815	0.0382689
0.00154481	0.00181503	0.027799	-0.0336522
-0.0322389	-0.0193395	-0.00989537	0.00177901
-0.0328753	-0.0210476	-0.00332031	0.0298949
-0.0225754	0.00319073	0.0187271	0.0216576
-0.00294892	0.0303499	0.0130169	0.00835768
0.0244353	0.0263031	0.0179725	0.0027772
0.00560429	-0.0202227	-0.0266617	0.00661324
0.0195359	-0.00633104	-0.0201923	-0.0374985
-0.0342487	0.0183042	0.0191591	-0.0363472
-0.0261563	-0.00176953	0.0130205	-0.0340244
0.0382182	-0.0311487	0.00132877	0.0121577
-0.0226004	-0.0027944	0.00499533	-0.0355037
0.0298072	0.0337275	-0.0132982	0.00598112
-0.0286282	0.0291017	0.00880141	-0.0334463
0.0380505	0.0107088	0.00515725	0.027562
-0.0340867	-0.0178543	0.0301346	-0.0252154
0.0283231	-0.0218045	-0.00751826	-0.013235
-0.0326901	-0.0169688	-0.0334303	0.0382757
-0.0379006	-0.00394243	0.0282354	-0.00639164
0.0323383	-0.00318985	0.0167686	-0.0253685
0.00717688	-0.0150903	0.0273671	0.0203744
-0.0244315	0.00661463	-0.0357783	-0.0282256
-0.0257494	0.0287353	0.0158143	9.02437e-05
-0.00827892	0.001135	0.0270404	-0.0172859
0.0315707	0.0360646	-0.00329099	-0.0353846
0.0244367	0.011753	0.027235	-0.0279151
-0.0107704	0.0110461	-0.00135246	6.87932e-05
0.00401182	0.0370706	-0.0366976	-0.0308258
0.00607143	0.0228323	0.0047464	-0.0365168
-0.00362498	-0.0084336	0.0147189	-0.00574749
0.0143234	0.00118721	0.0197979	-0.0308709
-0.0306025	-0.0135714	-0.00576858	-0.031855
0.00235488	0.0104457	-0.0334905	0.0343455
0.0196669	0.0183584	-0.0218364	0.037338
-0.0149592	0.0278381	-0.0253555	0.0281165
0.0376247	0.00257683	0.0178404	0.0043892
0.00588348	0.00644277	0.0344501	0.0018012
0.0288638	-0.0306033	-0.0137033	-0.00358422
0.0189419	0.0344645	0.0359621	0.00520464
0.00985355	-0.0134717	0.0152952	0.003768
-0.0355112	0.00584589	0.0376312	0.000705343
0.0189414	-0.0349029	-0.00102311	-0.0209516
0.0254719	0.0219526	-0.0180235	0.00657824
0.0325147	0.00135464	-0.0139809	-0.0316275
0.0285319	0.0324174	-0.0305357	-0.0160839
0.0253037	-0.00555736	0.0254478	-0.00417371
0.0366467	0.0217191	-0.0221603	-0.0185289
0.0186363	-0.0276058	0.000260042	0.00899509
0.0308323	0.0156926	0.0303315	-0.00421199
0.0369648	-0.020442	-0.0322389	0.0133934
0.0127559	0.00742311	-0.0212853	0.0219406
-0.000209552	-0.0376164	0.0193846	-0.0221516
-0.0256854	0.0243913	-0.0297032	0.0234817
0.0252253	-0.00206033	0.032843	-0.0162831
0.0297302	0.00173734	0.0081111	-0.00112356
-0.0323334	0.0222372	0.00531979	0.0264111
0.0114432	-0.0285261	0.021764	-0.00588431
-0.0192589	-0.0254352	-0.0315553	0.0372592
0.0098971	0.021089	0.00693618	0.0338993
-0.0207041	0.032525	-0.0118036	-0.00408715
0.0153349	0.00434988	0.0214775	-0.00680226
-0.0139982	-0.0159425	-0.0115799	-0.0352855
-0.0130878	-0.0192651	0.0207418	0.00237177
-0.020529	-0.0234232	0.026301	-0.0107707
-0.03255	-0.0358028	0.00489766	-0.0362615
